"csh","rms","rough","rugo","m1","ms1","m2","ms2","m3","ms3","m4","ms4","m5","ms5","m6","ms6","m7","ms7","m8","ms8","m9","ms9","m10","ms10","m11","ms11","m12","ms12","m13","ms13","m14","ms14","m15","ms15","m16","ms16","m17","ms17","m18","ms18","m19","ms19","m20","ms20","m21","ms21","m22","ms22","m23","ms23","m24","ms24","m25","ms25","m26","ms26","m27","ms27","m28","ms28","m29","ms29","m30","ms30","mean","sd","median","sem","mode","Q25","Q75","IQR","cent","skewness","kurtosis","sfm","sh","classe"
0.718118401678021,1153.78153818777,1331765030.21165,214.398176813192,55.8239885114474,15.8351095982675,4.13187528749336,4.65545906314735,-17.3660439100612,5.9379705450757,12.4806045220187,7.53843755761439,-1.94570964305013,7.25987067373494,7.87120234089193,5.45205380313935,2.10964820174482,4.0136335316433,-0.944269683775012,6.23266402442134,-2.45042156838451,3.89544293097471,-0.865244139673656,3.46106510070398,1.90027461791276,3.48643000179199,3.75082178919611,5.17615160900741,1.26904811731827,5.51798077918283,1.41922888972243,4.00786239163693,-0.706578942939899,3.61864363270507,0.489712573669537,4.24348127338296,-1.42159438981995,3.68277778971174,2.16676766102838,4.4696973257812,0.357969106744043,3.63743239240966,2.94810587856503,3.56168907425079,-0.901845838700077,3.47089766475992,1.8121708846591,3.80536390614785,-2.4360095818586,4.57066204223599,3.44252199609354,3.89205116420028,0.443249685011423,3.70371657024506,0.341249912659621,3.63481294421984,1.58273702594042,3.69375654709673,1.59178005744644,4.24367381693832,2.11104043654283,3.32892007736392,-2.67414635829836,3.23995752252839,2410.88672442641,2473.44821658745,1902.35294117647,154.590513536716,0,259.411764705882,4064.11764705882,3804.70588235294,2410.88672442641,6.14268803815762,47.9059198793255,0.0726534356860473,0.738184455933654,"6"
0.688141294528534,424.527234581224,4364067342.49256,210.98840047908,46.1265234638529,13.5164033663942,-5.52142244694157,8.55377121250706,0.149679205608917,5.2861698591222,6.67550016589923,8.94845255438883,0.141936966096064,7.34750975127151,4.06268425231429,3.9038415075518,3.86201370785075,4.31761277131436,4.40466894440217,4.48970308705991,-2.05187088112861,8.03619653461826,3.79307416626168,3.87163450250622,4.77030327280327,3.87772119619877,0.150658409775465,4.81107608796646,0.222418036960813,6.22297507755386,2.70670235761016,4.04341124150783,1.41522748744524,3.52434243099967,4.11789042101768,3.54295309610204,-0.099375861145838,5.13378476660403,3.42536939862197,3.86017131128363,-1.64033248696021,4.32918043770086,0.855450739048993,3.63631965396599,0.740637821310784,4.26077815905548,2.7606401226499,3.58971811268754,3.19978906446216,4.33696105292476,5.25969617975119,3.82556998446468,0.380590236958941,4.84290422248195,5.49291814429355,3.22308151125296,-0.949037394353738,3.79379470290696,-0.867520909718316,3.53054577722832,-0.405339329125633,3.69204865164547,2.22854075818811,3.13584275121826,5076.61687489228,4565.49879020366,4842.35294117647,285.343674387729,86.4705882352941,345.882352941176,8041.76470588235,7695.88235294118,5076.61687489228,5.46271719523995,37.9356064399165,0.360509989065624,0.837166585261435,"6"
0.689953062592085,2723.6470912813,1314401256.02965,335.29108627026,48.2805758705028,14.8483546571896,3.5270137529591,7.07943060114661,-2.2435203312399,7.70504526415042,-0.0684522503186312,4.50324423167211,2.154489988501,8.44069692894219,2.67901194612194,3.45062104613493,1.99272612607019,3.5590568124088,6.84156424826086,4.17029108159551,-5.00435658599628,6.90013311371221,4.63946975362716,3.59346357231712,0.419007431567314,4.77994594935776,4.95795135072528,3.41846975059893,0.444074949484482,3.58724108404238,2.14206778060674,6.74175998508987,-4.06236266084147,5.77310976916719,3.75780594668183,3.95272180230037,-0.515361803051201,3.69097400418557,3.2773901424809,3.54467114202929,-1.48606983331232,3.91485194100354,-0.239419395665437,4.79053400165634,-2.99849482675662,3.92899934559073,1.14436944105444,4.12184959366263,-1.85151010119054,4.86935736427372,1.7258082699181,4.84472951050876,-2.75105562165904,4.89397410574577,-0.279791958186427,5.03973943893734,-1.97794799322075,4.18895604890574,1.36628692202981,4.60379023873355,-4.43484068977079,3.84172628253039,-3.12857759415262,5.02310627388634,1356.09563631615,1850.73000456114,432.352941176471,115.670625285071,345.882352941176,259.411764705882,2248.23529411765,1988.82352941176,1356.09563631615,6.82497547413613,56.0343836294495,0.0485269825990522,0.610955009824285,"b"
0.820561435201148,708.369713817635,26087514135.8846,324.935917886902,62.8865429167177,11.0765376268521,-2.82115013971916,6.16483049767357,0.577297637994814,3.97063390181511,-1.89761331577381,5.86949768190079,-3.36750892246,3.08997759392166,1.24532745928207,4.08945528203385,-0.168402966637152,5.48051347077026,4.18332552640687,3.39935542154154,-0.433601670441157,3.97977211798512,1.98969423436238,4.44415843855642,0.895901365196444,4.21666129059065,2.24509672672874,5.3712386908833,0.669467790240442,3.55229817691949,1.35636020650868,3.69774309883607,0.488814863219284,4.88557479079558,1.00786361006862,4.27509723114329,0.63612218886886,4.99828230066571,1.23672557745357,3.25318809232184,0.446347883859627,3.38507879884765,1.09347239584237,3.96488394869268,0.225593119163101,4.56577719250614,-0.184409907424613,3.09183335974541,1.00281635672891,3.86747640000143,0.0323500617784575,3.74578657687564,0.38570228925448,3.94909045193877,-0.544746682066792,3.72819293908038,0.891630776639547,3.66528706625405,-0.491898195100286,3.54339242775598,-0.668429809632345,4.6048492551535,-0.967413425508447,3.60728059191044,6129.67051355151,5847.17269147902,4410,365.448293217438,259.411764705882,518.823529411765,10895.2941176471,10376.4705882353,6129.67051355151,5.71468454084365,39.0222358361092,0.62101430270891,0.893261680175448,"x"
0.846404921477478,342.590234015306,586344319.415999,74.1554838604555,64.2247058234251,3.70514946212701,-4.91057089203402,3.20131223834332,-2.17587791080201,1.61430501614779,4.16235216378375,3.19387889029567,-1.97633338016352,5.62561183029392,3.6540539265796,3.33796319056951,-2.08435110755073,3.51722321612797,1.53648357503983,3.75106634538708,-3.7338422439634,2.75753648602418,4.66743180239685,3.58895995542717,-4.79063395990819,2.85130975707435,3.90795959714024,2.30875690725608,-2.71970996251035,3.51740760650534,2.07560172110994,4.21403017663826,-3.21293030898358,2.88620245552553,4.91954861258656,2.78804100347256,-3.31859305156221,2.96417718287012,2.7669473430856,3.36416759394916,-1.98918714216908,3.11266333959234,3.08380038391503,3.16824815990153,-3.08003570126752,3.66329237097572,3.59519842864538,3.18679455241756,-1.01775196492126,3.36292545938365,2.59651253632735,3.06199723541077,-1.31211756638057,3.05077297529255,2.29381782834834,3.42337645381702,-0.686548987033431,3.40993736605042,2.10960281838817,3.34224898879848,-1.05473527412322,2.92830422092734,2.12635502228136,3.25080071295885,4920.79994309587,5151.95391844404,3112.94117647059,321.997119902752,0,432.352941176471,7782.35294117647,7350,4920.79994309587,5.66154295948265,37.8386499668821,0.41591576441271,0.867830922575131,"6"
0.827535753786378,1380.93305117704,25740646146.5928,381.349275541316,69.7860299436711,8.91582999187414,-4.00433836021758,5.56323930741249,3.57441892735146,3.66060478874466,0.775499157611182,3.10766748627083,-2.62927723057889,3.69604087565606,2.16491349916842,4.00250885370102,-4.01233991011278,6.98931315851733,2.25427107662503,3.71709697197047,-0.820199419770647,4.18742065382507,1.22685744864892,3.4980832038959,-1.32701421711728,3.57721045406129,-0.682771716918771,4.42115576788268,0.324023014056474,3.06667759515178,1.32180108971014,3.21082167707634,0.946025080725965,4.13475250389182,1.12773118730016,3.48419898036573,-0.225968436252562,4.18054825672635,0.984123041130192,3.09480552227449,-0.153309818827694,3.34194802126605,0.359163395925628,3.47057119534559,0.736502907682557,4.0726537446275,-0.343290331218315,3.54828038370266,0.686202829393816,3.51225326588264,-0.192811644153246,3.22964220507109,0.0281542926211679,3.78409980248214,-0.257908117966439,3.4346883671472,1.83909180826757,3.40512424462128,-0.0625797105518509,3.18942247219036,1.17295274443459,3.39079492705855,0.581479160125378,3.13106874307299,5198.40906366328,5833.92565788633,1383.52941176471,364.620353617896,432.352941176471,432.352941176471,10462.9411764706,10030.5882352941,5198.40906366328,5.41124457443039,33.6722131112693,0.485818068230777,0.82658605805975,"6"
0.839232584337232,702.665984443648,4454543544.65368,258.161949708391,65.620977585559,6.4037187700863,-4.92400365172293,4.37934660278573,-2.17971408069517,3.00426757475887,3.6081739455312,5.56222050003703,-2.52732644007935,6.13511922687872,3.26151528611269,3.82209265758583,-1.05314414397439,4.14249795776691,2.00445387234122,3.13658995136937,-2.72496223305902,3.31690632366561,4.21068060855596,3.67779072603656,-2.66195409218331,3.70017647313155,2.90376745544597,3.1926997405293,-2.39865907218454,4.34147763270072,2.13793213584236,4.14125363641458,-2.25309096406088,3.65389999150722,3.25456415946751,3.18915352169005,-1.86577750888286,3.67634474710703,3.05278647067406,3.08326112661335,-1.42586261460045,3.12182967358435,3.20099511161057,3.71413872759349,-1.59140022873552,3.43787327415683,3.3154917328876,3.77251694496441,-0.127794313651333,3.25694942283735,2.19822134884128,3.35832838594687,-1.22963606386632,3.07414037137061,2.00730976068887,3.31086017197161,-0.343502240990625,3.02565645309265,1.7068135382134,3.04099059429785,-0.91600571683273,3.22992210248762,1.72612369474864,3.65857721884041,4826.42754499831,4653.77212973381,4496.47058823529,290.860758108363,345.882352941176,432.352941176471,6917.64705882353,6485.29411764706,4826.42754499831,5.03398706960797,32.3067267893198,0.447907024999984,0.861512738723017,"c"
0.72802785602065,384.541628230587,373730696.885857,72.2839264197166,58.8868299901065,6.37649965272969,-3.67345325447594,3.77040139149033,-0.631147511627664,3.26514366029996,0.440593801264544,2.00130329187177,-0.475777919858922,3.30780118696317,3.00841589087975,2.19763540249862,-0.614378678881324,3.62426226044787,2.57961210909375,4.39561413012365,1.27729388028829,3.64120948679013,4.78538175611758,2.53766586081353,-1.04952666574557,2.72622136851609,4.3297200197145,2.80375146300402,0.0115852952347583,2.74429912531607,2.26152324849327,2.69426358243293,1.92444293201449,3.84725968948633,4.24402373944218,2.81618235278785,3.77999585734293,4.11772463137363,5.96104512704671,3.21309789094247,-0.530464332887702,3.37327125114067,4.2622209705367,3.97132368969216,1.11294162951805,3.10889516101093,6.18201711755423,2.99352142300924,-1.24317244144404,3.84065613828286,0.949224409762142,3.61797119670668,2.6397860115917,3.74309130570104,2.41435167097146,2.96212760708202,0.42107770044205,2.93375960301824,0.113621655582903,3.01697911152428,1.32338797943327,3.06689936277559,0.986933285189826,2.63136671333071,3386.04423751305,4936.73559819593,1124.11764705882,308.545974887246,0,86.4705882352941,4064.11764705882,3977.64705882353,3386.04423751305,10.1075444912518,119.03890736259,0.379807824521709,0.759848858167586,"7"
0.74778359956687,2828.02868844951,6519962228.22801,528.139900787978,55.9164171840985,16.4511524677192,3.7775151987151,5.9488431640752,-12.6329856587957,11.3296811313334,2.40262492073495,5.74179792299287,1.73120062240587,9.27455262700783,-3.89949713259575,7.21257773612956,3.08805235489697,6.53483724026361,6.06457135108096,3.29984980493471,-8.30472762107654,6.58211943771386,6.58795540069176,5.10063950086686,-2.51160679087437,5.58492178451167,1.22347012729995,4.61141233760442,0.35115229192033,6.40227154342248,-0.447808056623974,7.44188053995121,-8.39284313199765,5.07200407748637,1.85801785914147,3.8029234179299,-3.25830892214096,4.74374862976736,3.43104297065864,5.25937571252925,0.39486823741985,5.12576224447072,0.47043865348285,5.8663775895935,-1.90984751635931,4.28595522654277,2.42068798918996,3.67201671916619,-0.656670219334698,4.41731559280021,3.03396805496403,4.58018527157884,-4.64795625763352,3.48646237326358,-2.81051571174631,4.47601469309743,-1.53760637596835,3.40835856728517,1.37243121843565,3.80723630519894,-3.09854350272327,4.22332022533739,-1.31174044079606,3.77507190619694,2131.09949505577,2043.37230781565,1729.41176470588,127.710769238478,345.882352941176,345.882352941176,3458.82352941176,3112.94117647059,2131.09949505577,5.41622848327235,38.842752649237,0.0449535869164935,0.701979310108473,"6"
0.715684265834747,493.030096612664,7242389465.80095,249.067996026403,47.2797080320557,13.6306604512438,-6.33241776462883,7.61589451079885,1.129413947147,3.97724216740663,4.34420628967895,8.51584036870452,-0.604638129860014,7.27267237107977,4.87143429578943,4.81250428806095,4.86849428399218,4.06575339858902,5.16938532735363,4.86288965097046,-3.68528987034801,7.75396048933139,5.45999846504427,3.71619539890264,5.20556446877548,4.76324332694069,2.25892571605117,5.58155745809043,2.16703820301676,5.29633861288251,1.72659492203314,4.4304636994513,1.20870500242902,4.30998663502892,4.41107410285251,5.61055298049997,1.28586526054751,4.96170041135034,5.51724132170416,4.04358581802114,-4.51593896592151,5.59149121591285,-0.547204008209662,4.08690107688437,0.38165239666775,4.441684065391,2.76514598724474,3.98308368599747,4.1644572835806,4.15007984643245,5.88578944881707,4.3663236607484,-1.07658365562156,4.5982164855501,4.33053573742622,4.83683835596878,-1.82801757650996,3.30922358371945,-0.774296541341139,3.84336694539074,-1.77318397771386,3.03455925829472,1.72042512141049,4.62953053113657,5270.38157500823,4712.16170258868,4928.82352941176,294.510106411793,86.4705882352941,345.882352941176,9338.82352941176,8992.94117647059,5270.38157500823,6.52020760874366,53.8384208426494,0.350836037577051,0.833959509362946,"6"
